"Georgetown, Connecticut",CDP,"http://dbpedia.org/resource/Georgetown,_Connecticut",-73.4347229004,41.2555541992
"Georgetown, Delaware",town,"http://dbpedia.org/resource/Georgetown,_Delaware",-75.3866653442,38.6902770996
"Georgetown, Chatham County, Georgia",CDP,"http://dbpedia.org/resource/Georgetown,_Chatham_County,_Georgia",-81.2321166992,31.9796123505
"Georgetown, Quitman County, Georgia",city,"http://dbpedia.org/resource/Georgetown,_Quitman_County,_Georgia",-85.1014862061,31.8839988709
"Georgetown, Idaho",city,"http://dbpedia.org/resource/Georgetown,_Idaho",-111.3658370972,42.4777793884
"Georgetown, Illinois",city,"http://dbpedia.org/resource/Georgetown,_Illinois",-87.6361083984,39.9786109924
"Georgetown, Floyd County, Indiana",town,"http://dbpedia.org/resource/Georgetown,_Floyd_County,_Indiana",-85.9708328247,38.2999992371
"Georgetown, St. Joseph County, Indiana",CDP,"http://dbpedia.org/resource/Georgetown,_St._Joseph_County,_Indiana",-86.2222213745,41.7294425964
"Georgetown, Kentucky",city,"http://dbpedia.org/resource/Georgetown,_Kentucky",-84.5599975586,38.2097206116
"Georgetown, Louisiana",village,"http://dbpedia.org/resource/Georgetown,_Louisiana",-92.3822250366,31.7641658783
"Georgetown, Maine",town,"http://dbpedia.org/resource/Georgetown,_Maine",-69.7433319092,43.8105545044
"Georgetown, Massachusetts",town,"http://dbpedia.org/resource/Georgetown,_Massachusetts",-70.9916687012,42.7249984741
"Georgetown, Minnesota",city,"http://dbpedia.org/resource/Georgetown,_Minnesota",-96.7941665649,47.0791664124
"Georgetown, Mississippi",town,"http://dbpedia.org/resource/Georgetown,_Mississippi",-90.1641693115,31.8711109161
"Georgetown, New York",town,"http://dbpedia.org/resource/Georgetown,_New_York",-75.7463912964,42.787776947
"Georgetown, Ohio",village,"http://dbpedia.org/resource/Georgetown,_Ohio",-83.9024963379,38.8669433594
"Georgetown, Beaver County, Pennsylvania",borough,"http://dbpedia.org/resource/Georgetown,_Beaver_County,_Pennsylvania",-80.5,40.6411094666
"Georgetown, South Carolina",city,"http://dbpedia.org/resource/Georgetown,_South_Carolina",-79.2938919067,33.3675003052
"Georgetown, Tennessee",village,"http://dbpedia.org/resource/Georgetown,_Tennessee",-84.9449996948,35.2859992981
"Georgetown, Texas",city,"http://dbpedia.org/resource/Georgetown,_Texas",-97.6813354492,30.6511116028
"Georgetown, Washington DC",principality,"http://dbpedia.org/resource/Georgetown_(Washington,_D.C.)",-77.0650024414,38.9094429016
"Ashland, Alabama",city,"http://dbpedia.org/resource/Ashland,_Alabama",-85.8369445801,33.2719459534
"Ashland, California",CDP,"http://dbpedia.org/resource/Ashland,_California",-122.1138916016,37.6947212219
"Ashland, Illinois",village,"http://dbpedia.org/resource/Ashland,_Illinois",-90.0088882446,39.888053894
"Ashland, Kansas",city,"http://dbpedia.org/resource/Ashland,_Kansas",-99.7691650391,37.186668396
"Ashland, Kentucky",city,"http://dbpedia.org/resource/Ashland,_Kentucky",-82.6416702271,38.4638900757
"Ashland, Louisiana",village,"http://dbpedia.org/resource/Ashland,_Natchitoches_Parish,_Louisiana",-93.1147232056,32.1163902283
"Ashland, Maine",town,"http://dbpedia.org/resource/Ashland,_Maine",-68.4061126709,46.6277770996
"Ashland, Massachusetts",town,"http://dbpedia.org/resource/Ashland,_Massachusetts",-71.4638900757,42.2611122131
"Ashland, Mississippi",town,"http://dbpedia.org/resource/Ashland,_Mississippi",-89.1791687012,34.8325004578
"Ashland, Missouri",city,"http://dbpedia.org/resource/Ashland,_Missouri",-92.257774353,38.7733345032
"Ashland, Montana",CDP,"http://dbpedia.org/resource/Ashland,_Montana",-106.2863922119,45.6074981689
"Ashland, Nebraska",city,"http://dbpedia.org/resource/Ashland,_Nebraska",-96.3724975586,41.0405540466
"Ashland, New Hampshire",town,"http://dbpedia.org/resource/Ashland,_New_Hampshire",-71.6316680908,43.6949996948
"Ashland, New Jersey",CDP,"http://dbpedia.org/resource/Ashland,_New_Jersey",-75.0082626343,39.8762283325
"Ashland, Chemung County, New York",town,"http://dbpedia.org/resource/Ashland,_Chemung_County,_New_York",-76.739440918,42.0224990845
"Ashland, Greene County, New York",town,"http://dbpedia.org/resource/Ashland,_Greene_County,_New_York",-74.3391647339,42.3036117554
"Ashland, Ohio",city,"http://dbpedia.org/resource/Ashland,_Ohio",-82.3152770996,40.8669433594
"Ashland, Oklahoma",town,"http://dbpedia.org/resource/Ashland,_Oklahoma",-96.0697250366,34.7680549622
"Ashland, Oregon",city,"http://dbpedia.org/resource/Ashland,_Oregon",-122.7008361816,42.1913871765
"Ashland, Pennsylvania",borough,"http://dbpedia.org/resource/Ashland,_Pennsylvania",-76.3444442749,40.781665802
"Ashland, Virginia",town,"http://dbpedia.org/resource/Ashland,_Virginia",-77.4772186279,37.7594451904
"Ashland, Wisconsin",city,"http://dbpedia.org/resource/Ashland,_Wisconsin",-90.8799972534,46.5900001526
"Oxford, Alabama",city,"http://dbpedia.org/resource/Oxford,_Alabama",-85.8386077881,33.5969429016
"Oxford, Arkansas",city,"http://dbpedia.org/resource/Oxford,_Arkansas",-91.9188919067,36.2174987793
"Oxford, Connecticut",town,"http://dbpedia.org/resource/Oxford,_Connecticut",-73.1347198486,41.4300003052
"Oxford, Florida",city,"http://dbpedia.org/resource/Oxford,_Florida",-82.0372238159,28.9274997711
"Oxford, Georgia",city,"http://dbpedia.org/resource/Oxford,_Georgia",-83.8700027466,33.624168396
"Oxford, Idaho",city,"http://dbpedia.org/resource/Oxford,_Idaho",-112.0202789307,42.2597236633
"Oxford, Indiana",town,"http://dbpedia.org/resource/Oxford,_Indiana",-87.2497253418,40.5213890076
"Oxford, Iowa",city,"http://dbpedia.org/resource/Oxford,_Iowa",-91.7897186279,41.7227783203
"Oxford, Kansas",city,"http://dbpedia.org/resource/Oxford,_Kansas",-97.1698226929,37.274723053
"Oxford, Kentucky",village,"http://dbpedia.org/resource/Oxford,_Kentucky",-84.5030517578,38.2683334351
"Oxford, Maine",town,"http://dbpedia.org/resource/Oxford,_Maine",-70.4950027466,44.1269454956
"Oxford, Maryland",town,"http://dbpedia.org/resource/Oxford,_Maryland",-76.1708297729,38.686668396
"Oxford, Massachusetts",town,"http://dbpedia.org/resource/Oxford,_Massachusetts",-71.8652801514,42.1166648865
"Oxford, Michigan",village,"http://dbpedia.org/resource/Oxford,_Michigan",-83.2647247314,42.82472229
"Oxford, Mississippi",city,"http://dbpedia.org/resource/Oxford,_Mississippi",-89.5261077881,34.3597221375
"Oxford, Missouri",village,"http://dbpedia.org/resource/Oxford,_Missouri",-94.5405578613,40.4211120605
"Oxford, Nebraska",village,"http://dbpedia.org/resource/Oxford,_Nebraska",-99.632774353,40.2522239685
"Oxford, New Jersey",CDP,"http://dbpedia.org/resource/Oxford_(CDP),_New_Jersey",-75.0014648438,40.8060035706
"Oxford, New York",village,"http://dbpedia.org/resource/Oxford_(village),_New_York",-75.5977783203,42.4422225952
"Oxford, North Carolina",city,"http://dbpedia.org/resource/Oxford,_North_Carolina",-78.5908355713,36.3119430542
"Oxford, Ohio",city,"http://dbpedia.org/resource/Oxford,_Ohio",-84.7466659546,39.5074996948
"Oxford, Pennsylvania",borough,"http://dbpedia.org/resource/Oxford,_Pennsylvania",-75.9783325195,39.7838897705
"Oxford, Wisconsin",village,"http://dbpedia.org/resource/Oxford,_Wisconsin",-89.5697250366,43.7724990845
"Arlington, Arizona",town,"http://dbpedia.org/resource/Arlington,_Arizona",-112.7641677856,33.325553894
"Arlington, Georgia",city,"http://dbpedia.org/resource/Arlington,_Georgia",-84.7247238159,31.4394435883
"Arlington, Illinois",village,"http://dbpedia.org/resource/Arlington,_Illinois",-89.2469482422,41.4722213745
"Arlington, Iowa",city,"http://dbpedia.org/resource/Arlington,_Iowa",-91.6716690063,42.7480545044
"Arlington, Kansas",city,"http://dbpedia.org/resource/Arlington,_Kansas",-98.1794433594,37.8963890076
"Arlington, Kentucky",city,"http://dbpedia.org/resource/Arlington,_Kentucky",-89.011390686,36.7912979126
"Arlington, Massachusetts",town,"http://dbpedia.org/resource/Arlington,_Massachusetts",-71.1569442749,42.4152793884
"Arlington, Minnesota",city,"http://dbpedia.org/resource/Arlington,_Minnesota",-94.0805587769,44.6077766418
"Arlington, Nebraska",village,"http://dbpedia.org/resource/Arlington,_Nebraska",-96.3572235107,41.4541664124
"Arlington, New York",CDP,"http://dbpedia.org/resource/Arlington,_New_York",-73.8919448853,41.6949996948
"Arlington, North Carolina",town,"http://dbpedia.org/resource/Arlington,_North_Carolina",-80.8319473267,36.2275009155
"Arlington, Ohio",village,"http://dbpedia.org/resource/Arlington,_Ohio",-83.6503219604,40.8933067322
"Arlington, Oregon",city,"http://dbpedia.org/resource/Arlington,_Oregon",-120.19972229,45.7150001526
"Arlington, South Dakota",city,"http://dbpedia.org/resource/Arlington,_South_Dakota",-97.1347198486,44.3644447327
"Arlington, Tennessee",town,"http://dbpedia.org/resource/Arlington,_Tennessee",-89.6733322144,35.2777786255
"Arlington, Texas",city,"http://dbpedia.org/resource/Arlington,_Texas",-97.1227798462,32.7022666931
"Arlington, Vermont",town,"http://dbpedia.org/resource/Arlington,_Vermont",-73.1638870239,43.07472229
"Arlington County, Virginia",Urban County,"http://dbpedia.org/resource/Arlington_County,_Virginia",-77.1083297729,38.880279541
"Arlington, Northampton County, Virginia",CDP,"http://dbpedia.org/resource/Arlington,_Northampton_County,_Virginia",-76.0039749146,37.2198371887
"Arlington, Washington",city,"http://dbpedia.org/resource/Arlington,_Washington",-122.1388854981,48.1811103821
"Arlington, Wisconsin",village,"http://dbpedia.org/resource/Arlington,_Wisconsin",-89.4124984741,43.3452758789
"Arlington, Wyoming",CDP,"http://dbpedia.org/resource/Arlington,_Wyoming",-106.2083358765,41.5947227478
"Jackson, Alabama",city,"http://dbpedia.org/resource/Jackson,_Alabama",-87.8909988403,31.5209999084
"Jackson, California",city,"http://dbpedia.org/resource/Jackson,_California",-120.7741699219,38.3488883972
"Jackson, Georgia",city,"http://dbpedia.org/resource/Jackson,_Georgia",-83.9625015259,33.293598175
"Jackson, Kentucky",city,"http://dbpedia.org/resource/Jackson,_Kentucky",-83.3883361816,37.5530548096
"Jackson, Louisiana",town,"http://dbpedia.org/resource/Jackson,_Louisiana",-91.2144470215,30.8708324432
"Jackson, Maine",town,"http://dbpedia.org/resource/Jackson,_Maine",-69.1469421387,44.6030540466
"Jackson, Michigan",city,"http://dbpedia.org/resource/Jackson,_Michigan",-84.4072189331,42.2441673279
"Jackson, Minnesota",city,"http://dbpedia.org/resource/Jackson,_Minnesota",-94.988609314,43.6208343506
"Jackson, Mississippi",city,"http://dbpedia.org/resource/Jackson,_Mississippi",-90.1847229004,32.2988891602
"Jackson, Missouri",city,"http://dbpedia.org/resource/Jackson,_Missouri",-89.6580581665,37.3800010681
"Jackson, Montana",village,"http://dbpedia.org/resource/Jackson,_Montana",-113.4088897705,45.368057251
"Jackson, Nebraska",village,"http://dbpedia.org/resource/Jackson,_Nebraska",-96.5661087036,42.448890686
"Jackson, New Hampshire",town,"http://dbpedia.org/resource/Jackson,_New_Hampshire",-71.1808319092,44.1458320618
"Jackson, New Jersey",town,"http://dbpedia.org/resource/Jackson_Township,_New_Jersey",-74.3561782837,40.0930786133
"Jackson, New York",town,"http://dbpedia.org/resource/Jackson,_New_York",-73.3775024414,43.0972213745
"Jackson, North Carolina",town,"http://dbpedia.org/resource/Jackson,_North_Carolina",-77.4222259521,36.3902778625
"Jackson, Ohio",city,"http://dbpedia.org/resource/Jackson,_Ohio",-82.6397247314,39.0508346558
"Jackson, South Carolina",Town,"http://dbpedia.org/resource/Jackson,_South_Carolina",-81.7900009155,33.3305549622
"Fort Jackson, South Carolina",Military base,http://dbpedia.org/resource/Fort_Jackson_(South_Carolina),-80.8222198486,34.0391654968
"Jackson, Tennessee",city,"http://dbpedia.org/resource/Jackson,_Tennessee",-88.8208312988,35.6330566406
"Jackson, Wisconsin",village,"http://dbpedia.org/resource/Jackson_(village),_Wisconsin",-88.1711120605,43.3230552673
"Jackson, Wyoming",town,"http://dbpedia.org/resource/Jackson,_Wyoming",-110.7691650391,43.475276947
"Burlington, Colorado",city,"http://dbpedia.org/resource/Burlington,_Colorado",-102.2714614868,39.3041648865
"Burlington, Connecticut",town,"http://dbpedia.org/resource/Burlington,_Connecticut",-72.9577789307,41.7586097717
"Burlington, Illinois",village,"http://dbpedia.org/resource/Burlington,_Illinois",-88.5483322144,42.0522232056
"Burlington, Indiana",town,"http://dbpedia.org/resource/Burlington,_Indiana",-86.3944473267,40.480556488
"Burlington, Iowa",city,"http://dbpedia.org/resource/Burlington,_Iowa",-91.1158370972,40.8080558777
"Burlington, Kansas",city,"http://dbpedia.org/resource/Burlington,_Kansas",-95.745552063,38.194442749
"Burlington, Kentucky",CDP,"http://dbpedia.org/resource/Burlington,_Kentucky",-84.7172241211,39.0238876343
"Burlington, Maine",town,"http://dbpedia.org/resource/Burlington,_Maine",-68.42527771,45.2088890076
"Burlington, Massachusetts",town,"http://dbpedia.org/resource/Burlington,_Massachusetts",-71.1961135864,42.5047225952
"Burlington, Michigan",village,"http://dbpedia.org/resource/Burlington,_Michigan",-85.0786132813,42.1047210693
"Burlington, New Jersey",city,"http://dbpedia.org/resource/Burlington,_New_Jersey",-74.8639984131,40.0709991455
"Burlington, New York",town,"http://dbpedia.org/resource/Burlington,_New_York",-75.1413879395,42.7227783203
"Burlington, North Carolina",city,"http://dbpedia.org/resource/Burlington,_North_Carolina",-79.4455566406,36.0897216797
"Burlington, North Dakota",city,"http://dbpedia.org/resource/Burlington,_North_Dakota",-101.4277801514,48.2774734497
"Burlington, Ohio",CDP,"http://dbpedia.org/resource/Burlington,_Ohio",-82.5280532837,38.4099998474
"Burlington, Oklahoma",town,"http://dbpedia.org/resource/Burlington,_Oklahoma",-98.4233322144,36.899723053
"Burlington, Pennsylvania",borough,"http://dbpedia.org/resource/Burlington,_Pennsylvania",-76.6086120605,41.7827758789
"Burlington, Vermont",city,"http://dbpedia.org/resource/Burlington,_Vermont",-73.2119445801,44.4758338928
"Burlington, Washington",city,"http://dbpedia.org/resource/Burlington,_Washington",-122.3282470703,48.4720802307
"Burlington, Wisconsin",city,"http://dbpedia.org/resource/Burlington,_Wisconsin",-88.2780532837,42.6777763367
"Burlington, Wyoming",town,"http://dbpedia.org/resource/Burlington,_Wyoming",-108.430557251,44.4461097717
"Manchester, Connecticut",town,"http://dbpedia.org/resource/Manchester,_Connecticut",-72.5241699219,41.7752761841
"Manchester, Georgia",city,"http://dbpedia.org/resource/Manchester,_Georgia",-84.6175003052,32.8561096191
"Manchester, Illinois",village,"http://dbpedia.org/resource/Manchester,_Illinois",-90.3294448853,39.5419425964
"Manchester, Iowa",city,"http://dbpedia.org/resource/Manchester,_Iowa",-91.4572219849,42.4861106873
"Manchester, Kansas",city,"http://dbpedia.org/resource/Manchester,_Kansas",-97.3213882446,39.0936126709
"Manchester, Kentucky",city,"http://dbpedia.org/resource/Manchester,_Kentucky",-83.7633361816,37.1527786255
"Manchester, Maine",town,"http://dbpedia.org/resource/Manchester,_Maine",-69.8761138916,44.3138885498
"Manchester, Maryland",town,"http://dbpedia.org/resource/Manchester,_Maryland",-76.888053894,39.6616668701
"Manchester, Michigan",village,"http://dbpedia.org/resource/Manchester,_Michigan",-84.0377807617,42.1494445801
"Manchester, Minnesota",city,"http://dbpedia.org/resource/Manchester,_Minnesota",-93.4519424438,43.7249984741
"Manchester, Missouri",city,"http://dbpedia.org/resource/Manchester,_Missouri",-90.5074996948,38.5841674805
"Manchester, New Hampshire",city,"http://dbpedia.org/resource/Manchester,_New_Hampshire",-71.4636077881,42.9908332825
"Manchester, New Jersey",township,"http://dbpedia.org/resource/Manchester_Township,_New_Jersey",-74.3755645752,39.9555168152
"Manchester, New York",village,"http://dbpedia.org/resource/Manchester_(village),_New_York",-77.2261123657,42.9694442749
"Manchester, Ohio",village,"http://dbpedia.org/resource/Manchester,_Ohio",-83.6091690063,38.6894454956
"Manchester, Oklahoma",town,"http://dbpedia.org/resource/Manchester,_Oklahoma",-98.0366668701,36.9933319092
"Manchester, Pennsylvania",borough,"http://dbpedia.org/resource/Manchester,_Pennsylvania",-76.7197189331,40.0608329773
"Manchester, Tennessee",city,"http://dbpedia.org/resource/Manchester,_Tennessee",-86.0855560303,35.4733314514
"Manchester, Vermont",town,"http://dbpedia.org/resource/Manchester_(town),_Vermont",-73.0800018311,43.1408348084
"Manchester, Virginia",community,"http://dbpedia.org/resource/Manchester,_Richmond,_Virginia",-77.4441680908,37.5211105347
"Manchester, Washington",CDP,"http://dbpedia.org/resource/Manchester,_Washington",-122.5500030518,47.5522232056
"Manchester, Massachusetts",Town,"http://dbpedia.org/resource/Manchester-by-the-Sea,_Massachusetts",-70.7694473267,42.5777778625
"Milton, Delaware",town,"http://dbpedia.org/resource/Milton,_Delaware",-75.3127746582,38.7799987793
"Milton, Florida",city,"http://dbpedia.org/resource/Milton,_Florida",-87.0464859009,30.6302776337
"Milton, Georgia",city,"http://dbpedia.org/resource/Milton,_Georgia",-84.3006668091,34.1321640015
"Milton, Illinois",village,"http://dbpedia.org/resource/Milton,_Illinois",-90.6488876343,39.5641670227
"Milton, Indiana",town,"http://dbpedia.org/resource/Milton,_Indiana",-85.1561126709,39.7855567932
"Milton, Iowa",city,"http://dbpedia.org/resource/Milton,_Iowa",-92.1616668701,40.6730537415
"Milton, Kentucky",city,"http://dbpedia.org/resource/Milton,_Kentucky",-85.375,38.7099990845
"Milton, Louisiana",town,"http://dbpedia.org/resource/Milton,_Louisiana",-92.076385498,30.1038894653
"Milton, Massachusetts",town,"http://dbpedia.org/resource/Milton,_Massachusetts",-71.0666656494,42.25
"Milton, New Hampshire",town,"http://dbpedia.org/resource/Milton,_New_Hampshire",-70.9883346558,43.4097213745
"Milton, Saratoga County, New York",CDP,"http://dbpedia.org/resource/Milton_(CDP),_Saratoga_County,_New_York",-73.8483352661,43.0347213745
"Milton, Ulster County, New York",CDP,"http://dbpedia.org/resource/Milton,_Ulster_County,_New_York",-73.9599990845,41.6588897705
"Milton, North Carolina",town,"http://dbpedia.org/resource/Milton,_North_Carolina",-79.2080535889,36.5366668701
"Milton, North Dakota",city,"http://dbpedia.org/resource/Milton,_North_Dakota",-98.0416641235,48.6263885498
"Milton Township, Ashland County, Ohio",townships,"http://dbpedia.org/resource/Milton_Township,_Ashland_County,_Ohio",-82.3752746582,40.8513870239
"Milton Township, Jackson County, Ohio",townships,"http://dbpedia.org/resource/Milton_Township,_Jackson_County,_Ohio",-82.499168396,39.0927772522
"Milton Township, Mahoning County, Ohio",townships,"http://dbpedia.org/resource/Milton_Township,_Mahoning_County,_Ohio",-80.9719467163,41.0997238159
"Milton Township, Wayne County, Ohio",townships,"http://dbpedia.org/resource/Milton_Township,_Wayne_County,_Ohio",-81.8077774048,40.9619445801
"Milton Township, Wood County, Ohio",townships,"http://dbpedia.org/resource/Milton_Township,_Wood_County,_Ohio",-83.8286132813,41.3022232056
"Milton, Pennsylvania",borough,"http://dbpedia.org/resource/Milton,_Pennsylvania",-76.8541641235,41.0119438171
"Milton, Tennessee",village,"http://dbpedia.org/resource/Milton,_Tennessee",-86.1816635132,35.9297218323
"Milton, Vermont",town,"http://dbpedia.org/resource/Milton,_Vermont",-73.1369476318,44.6313896179
"Milton, Washington",city,"http://dbpedia.org/resource/Milton,_Washington",-122.3174972534,47.2483329773
"Milton, West Virginia",town,"http://dbpedia.org/resource/Milton,_West_Virginia",-82.1333312988,38.4359970093
"Milton, Wisconsin",city,"http://dbpedia.org/resource/Milton,_Wisconsin",-88.9550018311,42.7777786255
"Newport, Arkansas",city,"http://dbpedia.org/resource/Newport,_Arkansas",-91.26222229,35.611946106
"Newport, California",city,"http://dbpedia.org/resource/Newport,_California",-123.7747192383,39.5774993896
"Newport, Delaware",town,"http://dbpedia.org/resource/Newport,_Delaware",-75.6080551147,39.7133331299
"Newport, Indiana",town,"http://dbpedia.org/resource/Newport,_Indiana",-87.4063873291,39.8849983215
"Newport, Kentucky",city,"http://dbpedia.org/resource/Newport,_Kentucky",-84.4902801514,39.0886116028
"Newport, Maine",town,"http://dbpedia.org/resource/Newport,_Maine",-69.2724990845,44.8366661072
"Newport, Minnesota",city,"http://dbpedia.org/resource/Newport,_Minnesota",-93.0019454956,44.8663902283
"Newport, Nebraska",village,"http://dbpedia.org/resource/Newport,_Nebraska",-99.3280563354,42.6008338928
"Newport, New Hampshire",town,"http://dbpedia.org/resource/Newport,_New_Hampshire",-72.1733322144,43.3652763367
"Newport, New York",village,"http://dbpedia.org/resource/Newport_(village),_New_York",-75.0169448853,43.1872215271
"Newport, North Carolina",town,"http://dbpedia.org/resource/Newport,_North_Carolina",-76.8666687012,34.7877044678
"Newport, Ohio",CDP,"http://dbpedia.org/resource/Newport,_Washington_County,_Ohio",-81.2266693115,39.3908348084
"Newport, Oregon",city,"http://dbpedia.org/resource/Newport,_Oregon",-124.0500030518,44.5999984741
"Newport, Pennsylvania",borough,"http://dbpedia.org/resource/Newport,_Pennsylvania",-77.1338882446,40.4783325195
"Newport, Rhode Island",city,"http://dbpedia.org/resource/Newport,_Rhode_Island",-71.3125,41.4880561829
"Newport, South Carolina",CDP,"http://dbpedia.org/resource/Newport,_South_Carolina",-81.0924987793,34.9841651917
"Newport, Tennessee",city,"http://dbpedia.org/resource/Newport,_Tennessee",-83.1966629028,35.9633331299
"Newport, Vermont",city,"http://dbpedia.org/resource/Newport_(city),_Vermont",-72.2044448853,44.9441680908
"Newport, Washington",city,"http://dbpedia.org/resource/Newport,_Washington",-117.0475006104,48.180557251
"Auburn, Alabama",city,"http://dbpedia.org/resource/Auburn,_Alabama",-85.4808349609,32.5977783203
"Auburn, California",city,"http://dbpedia.org/resource/Auburn,_California",-121.0744476318,38.8986129761
"Auburn, Georgia",city,"http://dbpedia.org/resource/Auburn,_Georgia",-83.8319473267,34.0166664124
"Auburn, Illinois",city,"http://dbpedia.org/resource/Auburn,_Illinois",-89.7458343506,39.5888900757
"Auburn, Indiana",city,"http://dbpedia.org/resource/Auburn,_Indiana",-85.0563583374,41.3655052185
"Auburn, Iowa",city,"http://dbpedia.org/resource/Auburn,_Iowa",-94.8772201538,42.250831604
"Auburn, Kansas",city,"http://dbpedia.org/resource/Auburn,_Kansas",-95.8166656494,38.906665802
"Auburn, Kentucky",city,"http://dbpedia.org/resource/Auburn,_Kentucky",-86.7169418335,36.8663902283
"Auburn, Maine",city,"http://dbpedia.org/resource/Auburn,_Maine",-70.2333297729,44.0833320618
"Auburn, Massachusetts",city,"http://dbpedia.org/resource/Auburn,_Massachusetts",-71.8472213745,42.2000007629
"Auburn, Michigan",city,"http://dbpedia.org/resource/Auburn,_Michigan",-84.073890686,43.6027793884
"Auburn, Nebraska",city,"http://dbpedia.org/resource/Auburn,_Nebraska",-95.8422241211,40.3883323669
"Auburn, New Hampshire",town,"http://dbpedia.org/resource/Auburn,_New_Hampshire",-71.3483352661,43.0044441223
"Auburn, New York",city,"http://dbpedia.org/resource/Auburn,_New_York",-76.5666656494,42.9333343506
"Auburn, Ohio",township,"http://dbpedia.org/resource/Auburn_Township,_Geauga_County,_Ohio",-81.2572250366,41.3858337402
"Auburn, Pennsylvania",borough,"http://dbpedia.org/resource/Auburn,_Pennsylvania",-76.0927810669,40.5958328247
"Auburn, Washington",city,"http://dbpedia.org/resource/Auburn,_Washington",-122.2147216797,47.3022232056
"Auburn, West Virginia",town,"http://dbpedia.org/resource/Auburn,_West_Virginia",-80.8566665649,39.0955543518
"Auburn, Wyoming",CDP,"http://dbpedia.org/resource/Auburn,_Wyoming",-111.0049972534,42.7944450378
"Centerville, Georgia",city,"http://dbpedia.org/resource/Centerville,_Georgia",-83.638053894,32.6086120605
"Centerville, Indiana",town,"http://dbpedia.org/resource/Centerville,_Indiana",-84.995552063,39.8161125183
"Centerville, Iowa",city,"http://dbpedia.org/resource/Centerville,_Iowa",-92.8720092773,40.7298355103
"Centerville, Massachusetts",village,"http://dbpedia.org/resource/Centerville,_Massachusetts",-70.3466949463,41.6458892822
"Centerville, Minnesota",city,"http://dbpedia.org/resource/Centerville,_Minnesota",-93.051940918,45.1663894653
"Centerville, Missouri",city,"http://dbpedia.org/resource/Centerville,_Missouri",-90.9611129761,37.4361114502
"Centerville, North Carolina",town,"http://dbpedia.org/resource/Centerville,_North_Carolina",-78.1113891602,36.1850013733
"Centerville, Gallia County, Ohio",village,"http://dbpedia.org/resource/Centerville,_Gallia_County,_Ohio",-82.4458312988,38.8986129761
"Centerville, Montgomery County, Ohio",city,"http://dbpedia.org/resource/Centerville,_Ohio",-84.1480560303,39.6386108398
"Centerville, Crawford County, Pennsylvania",borough,"http://dbpedia.org/resource/Centerville,_Crawford_County,_Pennsylvania",-79.7608337402,41.7352790833
"Centerville, Washington County, Pennsylvania",borough,"http://dbpedia.org/resource/Centerville,_Washington_County,_Pennsylvania",-79.9591674805,40.030834198
"Centerville, South Carolina",CDP,"http://dbpedia.org/resource/Centerville,_South_Carolina",-82.7147216797,34.5224990845
"Centerville, South Dakota",city,"http://dbpedia.org/resource/Centerville,_South_Dakota",-96.9605560303,43.1175003052
"Centerville, Tennessee",town,"http://dbpedia.org/resource/Centerville,_Tennessee",-87.4558334351,35.7883338928
"Centerville, Texas",city,"http://dbpedia.org/resource/Centerville,_Texas",-95.9794464111,31.2563896179
"Centerville, Utah",city,"http://dbpedia.org/resource/Centerville,_Utah",-111.8799972534,40.9269447327
"Centerville, Virginia",town,"http://dbpedia.org/resource/Centerville,_Montgomery_County,_Virginia",-80.5383300781,37.1697235107
"Centerville, Washington",CDP,"http://dbpedia.org/resource/Centerville,_Washington",-120.9047241211,45.7522239685
"Clayton, Alabama",town,"http://dbpedia.org/resource/Clayton,_Alabama",-85.448890686,31.8775005341
"Clayton, California",city,"http://dbpedia.org/resource/Clayton,_California",-121.935836792,37.9411125183
"Clayton, Delaware",town,"http://dbpedia.org/resource/Clayton,_Delaware",-75.6336135864,39.2905540466
"Clayton, Georgia",city,"http://dbpedia.org/resource/Clayton,_Georgia",-83.4016647339,34.8777770996
"Clayton, Idaho",city,"http://dbpedia.org/resource/Clayton,_Idaho",-114.3997192383,44.2588882446
"Clayton, Illinois",village,"http://dbpedia.org/resource/Clayton,_Illinois",-90.9580535889,40.0291671753
"Clayton, Indiana",town,"http://dbpedia.org/resource/Clayton,_Indiana",-86.5227813721,39.6894454956
"Clayton, Iowa",city,"http://dbpedia.org/resource/Clayton,_Iowa",-91.1480560303,42.9030570984
"Clayton, Kansas",city,"http://dbpedia.org/resource/Clayton,_Kansas",-100.176940918,39.7372207642
"Clayton, Louisiana",town,"http://dbpedia.org/resource/Clayton,_Louisiana",-91.5388870239,31.7188892365
"Clayton, Michigan",village,"http://dbpedia.org/resource/Clayton,_Michigan",-84.2363891602,41.8633346558
"Clayton, Missouri",city,"http://dbpedia.org/resource/Clayton,_Missouri",-90.3319473267,38.6452789307
"Clayton, New Jersey",borough,"http://dbpedia.org/resource/Clayton,_New_Jersey",-75.077507019,39.6637573242
"Clayton, New Mexico",town,"http://dbpedia.org/resource/Clayton,_New_Mexico",-103.1808319092,36.44972229
"Clayton, New York",village,"http://dbpedia.org/resource/Clayton_(village),_New_York",-76.0852813721,44.2363891602
"Clayton, North Carolina",town,"http://dbpedia.org/resource/Clayton,_North_Carolina",-78.4580535889,35.6472206116
"Clayton, Ohio",city,"http://dbpedia.org/resource/Clayton,_Ohio",-84.3550796509,39.860660553
"Clayton, Oklahoma",town,"http://dbpedia.org/resource/Clayton,_Oklahoma",-95.3569412231,34.5877761841
"Clayton, Wisconsin",village,"http://dbpedia.org/resource/Clayton_(village),_Wisconsin",-92.1730575562,45.3266677856
